RAW Data export file (tab separated)


Client:	,kozawa
Session:	kozawa rest 
Date:	13-07-2020
Time:	10:11:44
Duration:	92	Seconds.
Output rate:	128	Samples/sec.

hh:mm:ss	32 SPS	128 SPS	
TIME	Sensor-E:SC/GSR	Sensor-G:BVP	Events	Segments	
00:01:17	1.127	-6.286			
00:01:17	1.127	-6.606			
00:01:17	1.127	-6.742			
00:01:17	1.127	-6.339			
00:01:17	1.127	-6.243			
00:01:17	1.126	-6.077			
00:01:17	1.126	-5.584			
00:01:17	1.126	-5.307			
00:01:17	1.126	-5.307			
00:01:17	1.126	-4.748			
00:01:17	1.126	-4.848			
00:01:17	1.126	-4.558			
00:01:17	1.126	-4.512			
00:01:17	1.126	-4.542			
00:01:17	1.126	-4.595			
00:01:17	1.126	-4.919			
00:01:17	1.126	-5.081			
00:01:17	1.125	-4.519			
00:01:17	1.125	-0.955			
00:01:17	1.125	12.895			
00:01:17	1.125	15.683			
00:01:17	1.125	18.005			
00:01:17	1.125	20.011			
00:01:17	1.125	24.160			
00:01:17	1.125	22.700			
00:01:17	1.124	20.022			
00:01:17	1.124	18.814			
00:01:17	1.124	16.658			
00:01:17	1.124	15.489			
00:01:17	1.124	14.014			
00:01:17	1.124	12.800			
00:01:17	1.124	10.140			
00:01:17	1.124	7.660			
00:01:17	1.123	10.140			
00:01:17	1.123	0.903			
00:01:17	1.123	-1.363			
00:01:17	1.123	-1.387			
00:01:17	1.123	-1.207			
00:01:17	1.123	-1.106			
00:01:17	1.123	-0.740			
00:01:17	1.123	-0.416			
00:01:17	1.123	0.206			
00:01:17	1.123	0.346			
00:01:17	1.123	0.202			
00:01:17	1.123	0.059			
00:01:17	1.123	-0.465			
00:01:17	1.123	-0.619			
00:01:17	1.123	-0.861			
00:01:17	1.123	-1.301			
00:01:18	1.122	-2.233			
00:01:18	1.122	-1.579			
00:01:18	1.122	-2.315			
00:01:18	1.122	-2.584			
00:01:18	1.122	-3.493			
00:01:18	1.122	-5.270			
00:01:18	1.122	-5.435			
00:01:18	1.122	-5.830			
00:01:18	1.121	-5.781			
00:01:18	1.121	-5.708			
00:01:18	1.121	-5.987			
00:01:18	1.121	-7.132			
00:01:18	1.121	-5.624			
00:01:18	1.121	-5.624			
00:01:18	1.121	-5.638			
00:01:18	1.121	-5.193			
00:01:18	1.120	-5.357			
00:01:18	1.120	-5.269			
00:01:18	1.120	-5.165			
00:01:18	1.120	-5.852			
00:01:18	1.120	-5.901			
00:01:18	1.120	-5.870			
00:01:18	1.120	-6.002			
00:01:18	1.120	-5.839			
00:01:18	1.120	-5.372			
00:01:18	1.120	-4.335			
00:01:18	1.120	-2.819			
00:01:18	1.120	-0.391			
00:01:18	1.119	5.120			
00:01:18	1.119	8.369			
00:01:18	1.119	11.479			
00:01:18	1.119	17.570			
00:01:18	1.119	19.722			
00:01:18	1.119	21.625			
00:01:18	1.119	24.592			
00:01:18	1.119	25.351			
00:01:18	1.119	25.488			
00:01:18	1.119	25.559			
00:01:18	1.119	25.248			
00:01:18	1.119	24.070			
00:01:18	1.119	21.551			
00:01:18	1.119	19.961			
00:01:18	1.119	18.313			
00:01:18	1.119	17.281			
00:01:18	1.119	16.128			
00:01:18	1.119	15.214			
00:01:18	1.119	13.960			
00:01:18	1.119	12.247			
00:01:18	1.118	10.727			
00:01:18	1.118	9.066			
00:01:18	1.118	6.788			
00:01:18	1.118	5.413			
00:01:18	1.118	4.383			
00:01:18	1.118	2.536			
00:01:18	1.118	-0.893			
00:01:18	1.118	-0.655			
00:01:18	1.118	-0.417			
00:01:18	1.118	0.131			
00:01:18	1.118	0.538			
00:01:18	1.118	0.466			
00:01:18	1.118	0.285			
00:01:18	1.118	-0.048			
00:01:18	1.118	-0.428			
00:01:18	1.118	-0.826			
00:01:18	1.118	-1.370			
00:01:18	1.118	-1.588			
00:01:18	1.118	-2.123			
00:01:18	1.118	-2.592			
00:01:18	1.118	-3.127			
00:01:18	1.118	-3.622			
00:01:18	1.118	-4.058			
00:01:18	1.118	-5.890			
00:01:18	1.119	-6.128			
00:01:18	1.119	-6.325			
00:01:18	1.119	-5.962			
00:01:18	1.119	-5.725			
00:01:18	1.119	-5.383			
00:01:18	1.119	-5.250			
00:01:18	1.119	-5.291			
00:01:18	1.119	-4.936			
00:01:18	1.119	-4.882			
00:01:18	1.119	-4.626			
00:01:18	1.119	-4.142			
00:01:18	1.119	-3.815			
00:01:18	1.120	-3.277			
00:01:18	1.120	-3.339			
00:01:18	1.120	-3.730			
00:01:18	1.120	-4.102			
00:01:18	1.120	-4.236			
00:01:18	1.120	-4.532			
00:01:18	1.120	-4.632			
00:01:18	1.120	-4.789			
00:01:18	1.121	-4.013			
00:01:18	1.121	-4.047			
00:01:18	1.121	-3.954			
00:01:18	1.121	-3.929			
00:01:18	1.121	-3.377			
00:01:18	1.121	-2.391			
00:01:18	1.121	-0.763			
00:01:18	1.121	1.264			
00:01:18	1.122	3.487			
00:01:18	1.122	6.184			
00:01:18	1.122	9.238			
00:01:18	1.122	11.856			
00:01:18	1.122	14.669			
00:01:18	1.122	17.121			
00:01:18	1.122	19.295			
00:01:18	1.122	20.876			
00:01:18	1.123	21.932			
00:01:18	1.123	22.893			
00:01:18	1.123	23.268			
00:01:18	1.123	23.634			
00:01:18	1.124	23.792			
00:01:18	1.124	23.375			
00:01:18	1.124	22.852			
00:01:18	1.124	22.014			
00:01:18	1.125	20.764			
00:01:18	1.125	19.474			
00:01:18	1.125	17.605			
00:01:18	1.125	16.212			
00:01:18	1.125	15.113			
00:01:18	1.125	13.816			
00:01:18	1.125	12.905			
00:01:18	1.125	11.705			
00:01:18	1.126	10.563			
00:01:18	1.126	9.309			
00:01:18	1.126	7.680			
00:01:18	1.126	6.611			
00:01:19	1.127	5.236			
00:01:19	1.127	3.590			
00:01:19	1.127	2.319			
00:01:19	1.127	1.361			
00:01:19	1.128	0.588			
00:01:19	1.128	-0.049			
00:01:19	1.128	-0.628			
00:01:19	1.128	-0.733			
00:01:19	1.129	-0.983			
00:01:19	1.129	-0.912			
00:01:19	1.129	-0.730			
00:01:19	1.129	-0.581			
00:01:19	1.130	-0.214			
00:01:19	1.130	0.042			
00:01:19	1.130	0.081			
00:01:19	1.130	0.118			
00:01:19	1.131	-0.115			
00:01:19	1.131	-0.071			
00:01:19	1.131	-0.393			
00:01:19	1.131	-0.409			
00:01:19	1.133	-0.563			
00:01:19	1.133	-0.980			
00:01:19	1.133	-1.017			
00:01:19	1.133	-1.510			
00:01:19	1.134	-2.041			
00:01:19	1.134	-2.078			
00:01:19	1.134	-2.507			
00:01:19	1.134	-2.468			
00:01:19	1.135	-2.882			
00:01:19	1.135	-3.612			
00:01:19	1.135	-4.121			
00:01:19	1.135	-4.596			
00:01:19	1.136	-4.749			
00:01:19	1.136	-5.028			
00:01:19	1.136	-5.279			
00:01:19	1.136	-5.080			
00:01:19	1.138	-5.202			
00:01:19	1.138	-5.533			
00:01:19	1.138	-5.956			
00:01:19	1.138	-6.502			
00:01:19	1.139	-6.495			
00:01:19	1.139	-6.373			
00:01:19	1.139	-6.496			
00:01:19	1.139	-6.290			
00:01:19	1.140	-6.004			
00:01:19	1.140	-5.481			
00:01:19	1.140	-4.932			
00:01:19	1.140	-4.829			
00:01:19	1.142	-4.775			
00:01:19	1.142	-4.796			
00:01:19	1.142	-4.768			
00:01:19	1.142	-4.599			
00:01:19	1.143	-4.483			
00:01:19	1.143	-4.292			
00:01:19	1.143	-4.443			
00:01:19	1.143	-4.162			
00:01:19	1.144	-4.020			
00:01:19	1.144	-4.236			
00:01:19	1.144	-4.105			
00:01:19	1.144	-4.579			
00:01:19	1.146	-4.761			
00:01:19	1.146	-4.693			
00:01:19	1.146	-4.598			
00:01:19	1.146	-4.130			
00:01:19	1.147	-3.668			
00:01:19	1.147	-2.578			
00:01:19	1.147	-0.833			
00:01:19	1.147	0.662			
00:01:19	1.149	2.934			
00:01:19	1.149	5.551			
00:01:19	1.149	8.352			
00:01:19	1.149	11.506			
00:01:19	1.150	14.277			
00:01:19	1.150	16.771			
00:01:19	1.150	18.992			
00:01:19	1.150	21.025			
00:01:19	1.152	22.864			
00:01:19	1.152	23.861			
00:01:19	1.152	24.925			
00:01:19	1.152	25.334			
00:01:19	1.153	25.137			
00:01:19	1.153	24.815			
00:01:19	1.153	24.267			
00:01:19	1.153	23.587			
00:01:19	1.155	22.895			
00:01:19	1.155	21.558			
00:01:19	1.155	20.663			
00:01:19	1.155	19.539			
00:01:19	1.157	18.359			
00:01:19	1.157	17.382			
00:01:19	1.157	15.771			
00:01:19	1.157	14.458			
00:01:19	1.159	13.127			
00:01:19	1.159	11.520			
00:01:19	1.159	10.417			
00:01:19	1.159	8.780			
00:01:19	1.160	7.368			
00:01:19	1.160	5.962			
00:01:19	1.160	4.576			
00:01:19	1.160	3.318			
00:01:19	1.162	2.092			
00:01:19	1.162	1.291			
00:01:19	1.162	0.625			
00:01:19	1.162	-0.312			
00:01:19	1.164	-0.541			
00:01:19	1.164	-0.759			
00:01:19	1.164	-0.679			
00:01:19	1.164	-0.231			
00:01:19	1.166	0.253			
00:01:19	1.166	0.963			
00:01:19	1.166	1.010			
00:01:19	1.166	0.841			
00:01:19	1.167	0.979			
00:01:19	1.167	1.065			
00:01:19	1.167	1.022			
00:01:19	1.167	0.707			
00:01:19	1.169	0.224			
00:01:19	1.169	-0.095			
00:01:19	1.169	-0.799			
00:01:19	1.169	-1.376			
00:01:19	1.170	-1.654			
00:01:19	1.170	-2.122			
00:01:19	1.170	-2.328			
00:01:19	1.170	-2.578			
00:01:19	1.172	-2.698			
00:01:19	1.172	-2.557			
00:01:19	1.172	-3.049			
00:01:19	1.172	-3.242			
00:01:20	1.174	-3.852			
00:01:20	1.174	-4.372			
00:01:20	1.174	-4.281			
00:01:20	1.174	-4.795			
00:01:20	1.175	-5.028			
00:01:20	1.175	-4.965			
00:01:20	1.175	-5.056			
00:01:20	1.175	-4.939			
00:01:20	1.177	-5.047			
00:01:20	1.177	-4.902			
00:01:20	1.177	-5.013			
00:01:20	1.177	-4.997			
00:01:20	1.178	-4.603			
00:01:20	1.178	-4.450			
00:01:20	1.178	-4.630			
00:01:20	1.178	-4.450			
00:01:20	1.180	-4.470			
00:01:20	1.180	-4.444			
00:01:20	1.180	-4.156			
00:01:20	1.180	-3.861			
00:01:20	1.181	-3.386			
00:01:20	1.181	-3.541			
00:01:20	1.181	-3.639			
00:01:20	1.181	-3.969			
00:01:20	1.183	-4.442			
00:01:20	1.183	-4.727			
00:01:20	1.183	-5.021			
00:01:20	1.183	-4.628			
00:01:20	1.184	-3.641			
00:01:20	1.184	-2.604			
00:01:20	1.184	-0.750			
00:01:20	1.184	1.018			
00:01:20	1.185	3.229			
00:01:20	1.185	5.791			
00:01:20	1.185	8.078			
00:01:20	1.185	11.266			
00:01:20	1.187	14.366			
00:01:20	1.187	17.255			
00:01:20	1.187	19.687			
00:01:20	1.187	20.870			
00:01:20	1.188	22.160			
00:01:20	1.188	23.227			
00:01:20	1.188	23.567			
00:01:20	1.188	23.969			
00:01:20	1.190	24.156			
00:01:20	1.190	23.969			
00:01:20	1.190	23.395			
00:01:20	1.190	22.526			
00:01:20	1.191	21.649			
00:01:20	1.191	20.349			
00:01:20	1.191	18.802			
00:01:20	1.191	17.686			
00:01:20	1.192	16.737			
00:01:20	1.192	15.696			
00:01:20	1.192	14.520			
00:01:20	1.192	13.222			
00:01:20	1.194	11.994			
00:01:20	1.194	10.377			
00:01:20	1.194	9.124			
00:01:20	1.194	7.572			
00:01:20	1.195	6.182			
00:01:20	1.195	4.924			
00:01:20	1.195	3.521			
00:01:20	1.195	2.253			
00:01:20	1.196	1.262			
00:01:20	1.196	0.554			
00:01:20	1.196	0.330			
00:01:20	1.196	-0.242			
00:01:20	1.197	-0.466			
00:01:20	1.197	-0.762			
00:01:20	1.197	-1.036			
00:01:20	1.197	-0.743			
00:01:20	1.199	-0.659			
00:01:20	1.199	-0.170			
00:01:20	1.199	0.276			
00:01:20	1.199	0.369			
00:01:20	1.200	0.671			
00:01:20	1.200	0.578			
00:01:20	1.200	0.161			
00:01:20	1.200	-0.190			
00:01:20	1.201	-0.535			
00:01:20	1.201	-0.489			
00:01:20	1.201	-0.768			
00:01:20	1.201	-1.288			
00:01:20	1.202	-1.589			
00:01:20	1.202	-1.941			
00:01:20	1.202	-2.345			
00:01:20	1.202	-2.813			
00:01:20	1.203	-3.125			
00:01:20	1.203	-3.243			
00:01:20	1.203	-3.809			
00:01:20	1.203	-4.061			
00:01:20	1.205	-4.371			
00:01:20	1.205	-4.515			
00:01:20	1.205	-4.466			
00:01:20	1.205	-4.700			
00:01:20	1.206	-4.664			
00:01:20	1.206	-4.443			
00:01:20	1.206	-4.650			
00:01:20	1.206	-4.641			
00:01:20	1.207	-4.804			
00:01:20	1.207	-4.945			
00:01:20	1.207	-4.879			
00:01:20	1.207	-5.247			
00:01:20	1.208	-5.118			
00:01:20	1.208	-5.065			
00:01:20	1.208	-4.813			
00:01:20	1.208	-4.502			
00:01:20	1.209	-4.457			
00:01:20	1.209	-4.505			
00:01:20	1.209	-4.780			
00:01:20	1.209	-4.743			
00:01:20	1.210	-4.340			
00:01:20	1.210	-3.994			
00:01:20	1.210	-3.544			
00:01:20	1.210	-3.108			
00:01:20	1.211	-2.685			
00:01:20	1.211	-1.668			
00:01:20	1.211	-0.288			
00:01:20	1.211	1.647			
00:01:20	1.212	4.334			
00:01:20	1.212	6.876			
00:01:20	1.212	9.663			
00:01:20	1.212	12.434			
00:01:20	1.213	15.224			
00:01:20	1.213	17.791			
00:01:20	1.213	19.652			
00:01:20	1.213	21.147			
00:01:21	1.214	22.496			
00:01:21	1.214	23.315			
00:01:21	1.214	23.670			
00:01:21	1.214	23.387			
00:01:21	1.215	23.329			
00:01:21	1.215	22.662			
00:01:21	1.215	21.678			
00:01:21	1.215	20.949			
00:01:21	1.216	19.801			
00:01:21	1.216	18.762			
00:01:21	1.216	17.555			
00:01:21	1.216	16.240			
00:01:21	1.216	15.198			
00:01:21	1.216	14.076			
00:01:21	1.216	13.059			
00:01:21	1.216	11.882			
00:01:21	1.217	10.429			
00:01:21	1.217	9.054			
00:01:21	1.217	7.436			
00:01:21	1.217	5.687			
00:01:21	1.218	4.614			
00:01:21	1.218	3.385			
00:01:21	1.218	2.189			
00:01:21	1.218	1.192			
00:01:21	1.219	0.365			
00:01:21	1.219	-0.184			
00:01:21	1.219	-0.716			
00:01:21	1.219	-0.987			
00:01:21	1.220	-0.848			
00:01:21	1.220	-0.729			
00:01:21	1.220	-0.737			
00:01:21	1.220	-0.985			
00:01:21	1.220	-0.892			
00:01:21	1.220	-0.305			
00:01:21	1.220	-0.101			
00:01:21	1.220	0.481			
00:01:21	1.221	0.651			
00:01:21	1.221	0.658			
00:01:21	1.221	0.602			
00:01:21	1.221	0.051			
00:01:21	1.222	-0.093			
00:01:21	1.222	-0.479			
00:01:21	1.222	-0.962			
00:01:21	1.222	-0.919			
00:01:21	1.222	-1.423			
00:01:21	1.222	-1.788			
00:01:21	1.222	-2.400			
00:01:21	1.222	-3.248			
00:01:21	1.223	-3.698			
00:01:21	1.223	-4.132			
00:01:21	1.223	-4.489			
00:01:21	1.223	-4.398			
00:01:21	1.224	-4.344			
00:01:21	1.224	-4.470			
00:01:21	1.224	-4.747			
00:01:21	1.224	-4.794			
00:01:21	1.224	-4.779			
00:01:21	1.224	-4.865			
00:01:21	1.224	-4.743			
00:01:21	1.224	-4.931			
00:01:21	1.225	-5.071			
00:01:21	1.225	-4.825			
00:01:21	1.225	-4.652			
00:01:21	1.225	-4.664			
00:01:21	1.225	-4.754			
00:01:21	1.225	-4.786			
00:01:21	1.225	-4.524			
00:01:21	1.225	-4.727			
00:01:21	1.226	-4.926			
00:01:21	1.226	-4.800			
00:01:21	1.226	-4.852			
00:01:21	1.226	-4.860			
00:01:21	1.227	-4.579			
00:01:21	1.227	-4.277			
00:01:21	1.227	-3.832			
00:01:21	1.227	-3.504			
00:01:21	1.227	-2.932			
00:01:21	1.227	-2.150			
00:01:21	1.227	-0.839			
00:01:21	1.227	0.977			
00:01:21	1.228	3.020			
00:01:21	1.228	5.633			
00:01:21	1.228	8.684			
00:01:21	1.228	11.653			
00:01:21	1.228	14.730			
00:01:21	1.228	17.190			
00:01:21	1.228	19.004			
00:01:21	1.228	20.320			
00:01:21	1.229	21.379			
00:01:21	1.229	22.569			
00:01:21	1.229	22.829			
00:01:21	1.229	22.899			
00:01:21	1.229	23.014			
00:01:21	1.229	22.802			
00:01:21	1.229	22.344			
00:01:21	1.229	21.278			
00:01:21	1.230	20.151			
00:01:21	1.230	19.219			
00:01:21	1.230	18.007			
00:01:21	1.230	16.730			
00:01:21	1.230	15.306			
00:01:21	1.230	14.069			
00:01:21	1.230	13.038			
00:01:21	1.230	11.667			
00:01:21	1.231	10.491			
00:01:21	1.231	9.328			
00:01:21	1.231	7.978			
00:01:21	1.231	6.769			
00:01:21	1.231	5.283			
00:01:21	1.231	3.835			
00:01:21	1.231	2.504			
00:01:21	1.231	1.250			
00:01:21	1.232	0.545			
00:01:21	1.232	-0.183			
00:01:21	1.232	-0.383			
00:01:21	1.232	-0.359			
00:01:21	1.232	-0.611			
00:01:21	1.232	-0.632			
00:01:21	1.232	-0.351			
00:01:21	1.232	-0.331			
00:01:21	1.232	-0.242			
00:01:21	1.232	-0.301			
00:01:21	1.232	-0.260			
00:01:21	1.232	-0.422			
00:01:21	1.233	-0.627			
00:01:21	1.233	-0.618			
00:01:21	1.233	-0.898			
00:01:21	1.233	-0.722			
00:01:22	1.233	-0.508			
00:01:22	1.233	-0.841			
00:01:22	1.233	-1.023			
00:01:22	1.233	-1.312			
00:01:22	1.234	-1.482			
00:01:22	1.234	-1.748			
00:01:22	1.234	-2.338			
00:01:22	1.234	-2.459			
00:01:22	1.234	-3.027			
00:01:22	1.234	-3.472			
00:01:22	1.234	-3.731			
00:01:22	1.234	-4.071			
00:01:22	1.234	-4.231			
00:01:22	1.234	-4.471			
00:01:22	1.234	-4.612			
00:01:22	1.234	-4.460			
00:01:22	1.235	-4.670			
00:01:22	1.235	-4.883			
00:01:22	1.235	-5.017			
00:01:22	1.235	-4.853			
00:01:22	1.235	-4.388			
00:01:22	1.235	-4.476			
00:01:22	1.235	-4.569			
00:01:22	1.235	-4.673			
00:01:22	1.235	-4.561			
00:01:22	1.235	-4.110			
00:01:22	1.235	-3.940			
00:01:22	1.235	-3.940			
00:01:22	1.236	-3.880			
00:01:22	1.236	-3.848			
00:01:22	1.236	-3.700			
00:01:22	1.236	-3.938			
00:01:22	1.236	-3.981			
00:01:22	1.236	-3.788			
00:01:22	1.236	-3.833			
00:01:22	1.236	-3.722			
00:01:22	1.236	-4.045			
00:01:22	1.236	-4.082			
00:01:22	1.236	-4.245			
00:01:22	1.236	-4.342			
00:01:22	1.236	-4.024			
00:01:22	1.236	-3.918			
00:01:22	1.236	-4.105			
00:01:22	1.236	-3.899			
00:01:22	1.237	-3.601			
00:01:22	1.237	-2.937			
00:01:22	1.237	-1.275			
00:01:22	1.237	0.390			
00:01:22	1.237	2.841			
00:01:22	1.237	5.675			
00:01:22	1.237	8.619			
00:01:22	1.237	11.570			
00:01:22	1.237	14.212			
00:01:22	1.237	16.934			
00:01:22	1.237	19.455			
00:01:22	1.237	21.298			
00:01:22	1.237	22.873			
00:01:22	1.237	23.534			
00:01:22	1.237	24.029			
00:01:22	1.237	24.187			
00:01:22	1.238	23.792			
00:01:22	1.238	23.421			
00:01:22	1.238	22.570			
00:01:22	1.238	21.877			
00:01:22	1.238	20.888			
00:01:22	1.238	19.535			
00:01:22	1.238	18.476			
00:01:22	1.238	17.054			
00:01:22	1.238	15.566			
00:01:22	1.238	14.194			
00:01:22	1.238	12.772			
00:01:22	1.238	11.874			
00:01:22	1.238	10.614			
00:01:22	1.238	9.114			
00:01:22	1.238	7.652			
00:01:22	1.238	6.019			
00:01:22	1.239	4.694			
00:01:22	1.239	3.055			
00:01:22	1.239	1.662			
00:01:22	1.239	0.656			
00:01:22	1.239	-0.217			
00:01:22	1.239	-0.747			
00:01:22	1.239	-1.256			
00:01:22	1.239	-1.534			
00:01:22	1.239	-1.235			
00:01:22	1.239	-0.970			
00:01:22	1.239	-0.636			
00:01:22	1.239	-0.332			
00:01:22	1.240	-0.150			
00:01:22	1.240	-0.192			
00:01:22	1.240	-0.462			
00:01:22	1.240	-0.305			
00:01:22	1.240	0.133			
00:01:22	1.240	0.121			
00:01:22	1.240	0.149			
00:01:22	1.240	0.072			
00:01:22	1.240	-0.076			
00:01:22	1.240	-0.128			
00:01:22	1.240	-0.709			
00:01:22	1.240	-0.885			
00:01:22	1.241	-1.340			
00:01:22	1.241	-1.718			
00:01:22	1.241	-1.685			
00:01:22	1.241	-2.156			
00:01:22	1.241	-2.546			
00:01:22	1.241	-2.847			
00:01:22	1.241	-3.270			
00:01:22	1.241	-3.455			
00:01:22	1.242	-3.603			
00:01:22	1.242	-3.691			
00:01:22	1.242	-4.087			
00:01:22	1.242	-4.567			
00:01:22	1.242	-4.862			
00:01:22	1.242	-4.941			
00:01:22	1.242	-4.915			
00:01:22	1.242	-4.755			
00:01:22	1.242	-4.729			
00:01:22	1.242	-4.643			
00:01:22	1.242	-4.680			
00:01:22	1.242	-4.541			
00:01:22	1.243	-4.325			
00:01:22	1.243	-4.172			
00:01:22	1.243	-4.071			
00:01:22	1.243	-3.922			
00:01:22	1.243	-3.875			
00:01:22	1.243	-3.814			
00:01:22	1.243	-3.678			
00:01:22	1.243	-3.446			
00:01:23	1.243	-3.271			
00:01:23	1.243	-3.544			
00:01:23	1.243	-3.570			
00:01:23	1.243	-3.643			
00:01:23	1.244	-3.362			
00:01:23	1.244	-3.026			
00:01:23	1.244	-3.053			
00:01:23	1.244	-2.957			
00:01:23	1.244	-3.432			
00:01:23	1.244	-3.558			
00:01:23	1.244	-3.436			
00:01:23	1.244	-3.552			
00:01:23	1.245	-3.456			
00:01:23	1.245	-3.034			
00:01:23	1.245	-2.428			
00:01:23	1.245	-0.868			
00:01:23	1.245	1.091			
00:01:23	1.245	3.467			
00:01:23	1.245	5.948			
00:01:23	1.245	8.524			
00:01:23	1.245	11.037			
00:01:23	1.245	13.517			
00:01:23	1.245	15.887			
00:01:23	1.245	17.975			
00:01:23	1.246	19.635			
00:01:23	1.246	20.972			
00:01:23	1.246	21.908			
00:01:23	1.246	22.204			
00:01:23	1.246	22.250			
00:01:23	1.246	21.764			
00:01:23	1.246	21.385			
00:01:23	1.246	20.610			
00:01:23	1.246	19.469			
00:01:23	1.246	18.581			
00:01:23	1.246	17.455			
00:01:23	1.246	16.277			
00:01:23	1.246	15.123			
00:01:23	1.246	13.738			
00:01:23	1.246	12.638			
00:01:23	1.246	11.162			
00:01:23	1.247	10.162			
00:01:23	1.247	8.784			
00:01:23	1.247	7.082			
00:01:23	1.247	5.589			
00:01:23	1.247	4.108			
00:01:23	1.247	2.863			
00:01:23	1.247	2.054			
00:01:23	1.247	0.722			
00:01:23	1.247	-0.294			
00:01:23	1.247	-1.088			
00:01:23	1.247	-1.290			
00:01:23	1.247	-1.212			
00:01:23	1.247	-0.998			
00:01:23	1.247	-0.732			
00:01:23	1.247	-0.559			
00:01:23	1.247	-0.364			
00:01:23	1.247	-0.134			
00:01:23	1.247	-0.264			
00:01:23	1.247	-0.070			
00:01:23	1.247	0.105			
00:01:23	1.247	0.351			
00:01:23	1.247	0.539			
00:01:23	1.247	0.434			
00:01:23	1.247	0.465			
00:01:23	1.248	0.298			
00:01:23	1.248	0.019			
00:01:23	1.248	-0.079			
00:01:23	1.248	-0.752			
00:01:23	1.248	-1.061			
00:01:23	1.248	-1.169			
00:01:23	1.248	-1.551			
00:01:23	1.248	-1.820			
00:01:23	1.248	-2.529			
00:01:23	1.248	-3.249			
00:01:23	1.248	-3.241			
00:01:23	1.248	-3.685			
00:01:23	1.248	-3.854			
00:01:23	1.248	-4.001			
00:01:23	1.248	-4.156			
00:01:23	1.248	-4.133			
00:01:23	1.248	-4.686			
00:01:23	1.248	-4.826			
00:01:23	1.248	-4.933			
00:01:23	1.248	-5.115			
00:01:23	1.248	-5.205			
00:01:23	1.248	-5.246			
00:01:23	1.248	-5.167			
00:01:23	1.248	-4.682			
00:01:23	1.248	-4.596			
00:01:23	1.248	-4.432			
00:01:23	1.248	-4.263			
00:01:23	1.248	-4.036			
00:01:23	1.248	-3.731			
00:01:23	1.248	-3.880			
00:01:23	1.248	-3.949			
00:01:23	1.248	-3.837			
00:01:23	1.248	-3.725			
00:01:23	1.248	-3.683			
00:01:23	1.248	-3.957			
00:01:23	1.248	-3.552			
00:01:23	1.248	-3.211			
00:01:23	1.248	-2.989			
00:01:23	1.248	-2.719			
00:01:23	1.248	-2.772			
00:01:23	1.248	-2.889			
00:01:23	1.248	-3.283			
00:01:23	1.248	-3.906			
00:01:23	1.248	-3.895			
00:01:23	1.248	-3.784			
00:01:23	1.248	-3.487			
00:01:23	1.248	-2.906			
00:01:23	1.248	-2.077			
00:01:23	1.248	-0.741			
00:01:23	1.248	1.021			
00:01:23	1.248	8.470			
00:01:23	1.248	16.995			
00:01:23	1.247	23.535			
00:01:23	1.247	24.281			
00:01:23	1.247	23.250			
00:01:23	1.247	21.299			
00:01:23	1.247	20.388			
00:01:23	1.247	19.283			
00:01:23	1.247	18.076			
00:01:23	1.247	16.822			
00:01:23	1.247	15.193			
00:01:23	1.247	13.856			
00:01:23	1.247	12.797			
00:01:23	1.247	11.566			
00:01:24	1.247	10.154			
00:01:24	1.247	8.321			
00:01:24	1.247	6.613			
00:01:24	1.247	4.953			
00:01:24	1.247	3.349			
00:01:24	1.247	2.001			
00:01:24	1.247	1.010			
00:01:24	1.247	0.398			
00:01:24	1.246	-0.001			
00:01:24	1.246	-0.497			
00:01:24	1.246	-0.761			
00:01:24	1.246	-1.211			
00:01:24	1.246	-1.493			
00:01:24	1.246	-1.343			
00:01:24	1.246	-1.382			
00:01:24	1.246	-1.234			
00:01:24	1.246	-0.741			
00:01:24	1.246	-0.205			
00:01:24	1.246	0.391			
00:01:24	1.246	0.354			
00:01:24	1.246	0.225			
00:01:24	1.246	0.188			
00:01:24	1.246	0.036			
00:01:24	1.246	0.188			
00:01:24	1.246	-0.180			
00:01:24	1.246	-0.135			
00:01:24	1.246	-0.078			
00:01:24	1.246	-0.354			
00:01:24	1.245	-0.748			
00:01:24	1.245	-1.469			
00:01:24	1.245	-2.067			
00:01:24	1.245	-2.639			
00:01:24	1.245	-3.172			
00:01:24	1.245	-3.390			
00:01:24	1.245	-3.873			
00:01:24	1.245	-4.075			
00:01:24	1.245	-4.256			
00:01:24	1.245	-4.555			
00:01:24	1.245	-4.789			
00:01:24	1.245	-4.841			
00:01:24	1.245	-4.942			
00:01:24	1.245	-5.170			
00:01:24	1.245	-5.331			
00:01:24	1.245	-5.356			
00:01:24	1.245	-5.329			
00:01:24	1.245	-5.607			
00:01:24	1.245	-5.489			
00:01:24	1.245	-5.656			
00:01:24	1.244	-5.512			
00:01:24	1.244	-4.196			
00:01:24	1.244	-3.502			
00:01:24	1.244	-3.325			
00:01:24	1.244	-3.208			
00:01:24	1.244	-2.866			
00:01:24	1.244	-2.352			
00:01:24	1.244	-2.357			
00:01:24	1.243	-2.463			
00:01:24	1.243	-2.513			
00:01:24	1.243	-2.519			
00:01:24	1.243	-3.078			
00:01:24	1.243	-4.027			
00:01:24	1.243	-4.223			
00:01:24	1.243	-4.664			
00:01:24	1.243	-4.864			
00:01:24	1.243	-4.457			
00:01:24	1.243	-3.797			
00:01:24	1.243	-2.803			
00:01:24	1.243	-1.682			
00:01:24	1.242	10.344			
00:01:24	1.242	13.193			
00:01:24	1.242	18.675			
